title,production,URL,content
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Plummy aromas mix in the glass with whiffs of pressed blue flower, vanilla and mocha. The taut structured palate offers dried black cherry, coconut, licorice, espresso and black pepper while firm fine-grained tannins provide the framework. A note of pipe tobacco closes the tight finish. Give it a few more years to unwind and fully develop. Drink 2020–2027.                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"Excellent wine. Unfortunately thinner than ideal, due to age; without this it would easily be a 5/5."
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"Tiefes Rubinrot mit granatrotem Rand. Rumtopf, Pflaume, Bourbonvanille und Eiche. Sehr harmonisches Mundgefühl, dezente, fruchtige Säure, sehr feinkörniges Tanin. 17 Punkte"
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,La brigola pizzeria sardinija 29.07.21
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,Bom! Nada espetacular !
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,92/100
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,92/100
Castello Banfi Summus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+summus+st+antimo+tuscany+italy/1/hong+kong,"
Dark ruby with a delicately lightening core. On the nose a bit restrained at the beginning, after some time then very spicy, with fine oak, sealing wax, blackberries and cassis, in the echo the addition of fine earthy tones. The palate is deep in structure, with rich tannins, plus savoury red berryish tones, slightly drying, currently still very young, will benefit from further ageing.                                    "
Castello Banfi Summus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+summus+st+antimo+tuscany+italy/1/hong+kong,"
Potente ed estremamente complesso al naso alterna note di amarene, fragoline di bosco, fiori di limone, fiori di acacia, buccia di lime e bosso. Corpo pieno, tannini vellutati di splendida grana fine ed un finale leggiadro e sapido che in modo centrato regala grandi emozioni. Un grande Summus nel millesimo 2018.                                    "
Castello Banfi Summus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+summus+st+antimo+tuscany+italy/1/hong+kong,"
Tönt einnehmend nach Schwarzkirschen und Schokolade, auch Sandelholznoten; der Auftakt kraftvoll, die Tannine robust, feinherb auf Noten von dunklen Waldfrüchten das Finish. Überzeugt mit seiner charaktervollen Machart.                                    "
Castello Banfi Summus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+summus+st+antimo+tuscany+italy/1/hong+kong,"
Molto floreale regala piacevolezza con note di lavanda, fiori di ibisco ed agapanto. Al palato si presenta speziato e ricco di pepe nero e bacche di ginepro. Corpo medio-pieno, tannini di vibrante tensione ed un finale teso e di lunga persistenza. Meglio dal 2022.                                    "
Castello Banfi Summus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+summus+st+antimo+tuscany+italy/1/hong+kong,"
Dolce e speziato al naso coniuga con potenza amarene, chiodi di garofano e cannella in stecca . Corpo medio-pieno, tannini dolci ben fusi ed un finale preciso di media-lunga tensione meglio dal 2022.                                    "
Castello Banfi Summus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+summus+st+antimo+tuscany+italy/1/hong+kong,"
Complesso ma ben armonico nel profumo, offre note di canfora, fiori di arancio, foglie di tè verde e mallo di noce. All'assaggio tante mandorle bianche in sottofondo. Corpo medio-pieno, tannini morbidi ed un finale di notevole tensione. Eccezionale lavoro nella difficile annata.                                    "
Castello Banfi Summus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+summus+st+antimo+tuscany+italy/1/hong+kong,"
Aromas of dark skinned berry, cedar and cassis mingle with whiffs of violet and French oak. On the elegant, structured palate, tight, fine-grained tannins support flavors of black cherry, red currant, espresso and tobacco. Fresh acidity keeps it balanced. Kerin O’Keefe                                    "
