内容,主题概率,主题类型
莲子 百合 挺好吃 回购,"[(0, 0.06756325), (1, 0.86571777), (2, 0.06671899)]",1
密封罐 存储 百合 新鲜 干爽,"[(0, 0.057647403), (1, 0.53992325), (2, 0.40242928)]",1
物流 味道 纯正 不错 描述 相符,"[(0, 0.7100109), (1, 0.048062716), (2, 0.24192639)]",0
客服 态度 收到 满意 喜欢 天然,"[(0, 0.207336), (1, 0.73891544), (2, 0.053748596)]",1
回购 新鲜 保鲜盒,"[(0, 0.08920316), (1, 0.81240165), (2, 0.09839517)]",1
百合 新鲜 完整 满意 购物,"[(0, 0.21611147), (1, 0.7029472), (2, 0.0809414)]",1
日期 口感 干净 无沙,"[(0, 0.067186676), (1, 0.069713), (2, 0.8631003)]",2
百合 收到 干净 质量 卖家 储物 超赞,"[(0, 0.054857392), (1, 0.26078478), (2, 0.6843578)]",2
分量 很足 品质 不错,"[(0, 0.073425405), (1, 0.6331268), (2, 0.29344773)]",1
朋友 推荐 品质 不错,"[(0, 0.07628393), (1, 0.8155971), (2, 0.108118884)]",1
收到 货后 当天 质量 色味 良心 商家,"[(0, 0.04297324), (1, 0.5377281), (2, 0.4192987)]",1
正宗 龙山 百合 口味 纯正,"[(0, 0.058999103), (1, 0.55816865), (2, 0.3828323)]",1
商家 发货 实物 描述 包装 密封 百合 干且 不碎 纯天然 放心,"[(0, 0.4837701), (1, 0.4855493), (2, 0.03068064)]",1
不错 明天 莲子 百合,"[(0, 0.07051815), (1, 0.51166797), (2, 0.41781387)]",1
回购 百合 不错 莲子 正好,"[(0, 0.34293887), (1, 0.59590167), (2, 0.061159454)]",1
莲子 银耳 不错,"[(0, 0.099345356), (1, 0.75576735), (2, 0.1448873)]",1
商家 描述 质量 杠滴 有要 下手 赠送 罐子 祝福 商家 生意 越来越 兴隆,"[(0, 0.3039338), (1, 0.5177677), (2, 0.17829849)]",1
挺不错 回购,"[(0, 0.23501787), (1, 0.6349059), (2, 0.13007621)]",1
收到 试吃 质量 口感,"[(0, 0.06752499), (1, 0.0678869), (2, 0.8645881)]",2
新鲜 糖水 很快,"[(0, 0.16405037), (1, 0.09393029), (2, 0.74201936)]",2
完整 品质,"[(0, 0.70574975), (1, 0.173468), (2, 0.120782204)]",0
百合 收到 新鲜 干净 色泽 满意,"[(0, 0.04880008), (1, 0.33458814), (2, 0.6166118)]",2
百合 干净 整装 收到 直播 看着 明天 早上 煮粥,"[(0, 0.034901425), (1, 0.17742474), (2, 0.78767383)]",2
东西 收到 漂亮 看着 品质 再来 追评 罐子,"[(0, 0.040435057), (1, 0.046517715), (2, 0.91304725)]",2
好评 回购 值得 信赖 店铺,"[(0, 0.05617253), (1, 0.6034432), (2, 0.34038427)]",1
几份 红莲 白莲 百合 家里 老人 商家 塑料瓶 容器 不错 好吃 购买,"[(0, 0.1748239), (1, 0.79756105), (2, 0.027615046)]",1
百合 没尝 看着 不错,"[(0, 0.06890901), (1, 0.2820106), (2, 0.6490804)]",2
下次 不错 好评,"[(0, 0.08640337), (1, 0.10002404), (2, 0.8135726)]",2
收到 商品 不错 一份 食谱 满意 商家 密封罐 罐子 存放,"[(0, 0.20432328), (1, 0.75348145), (2, 0.042195257)]",1
好几样 干净,"[(0, 0.1118931), (1, 0.11536543), (2, 0.7727415)]",2
百合 日期 新鲜 硫磺 银耳 莲子 搭配 好喝,"[(0, 0.091730505), (1, 0.8663332), (2, 0.041936334)]",1
莲子 发货 很快 干燥,"[(0, 0.6112396), (1, 0.3079056), (2, 0.08085474)]",0
包装 分量 还行 还用 包装 严实 密室,"[(0, 0.2529705), (1, 0.04473795), (2, 0.70229155)]",2
不错 百合 干燥 自然色 一袋 一盒 好评,"[(0, 0.21432719), (1, 0.25783432), (2, 0.5278385)]",2
看着 品质,"[(0, 0.12123224), (1, 0.3700021), (2, 0.5087657)]",2
日期 新鲜 莲子 品相 口感 回购,"[(0, 0.22845514), (1, 0.39530903), (2, 0.37623584)]",1
好多天 百合 好吃 商品 百合 下单,"[(0, 0.04855031), (1, 0.89980316), (2, 0.051646512)]",1
不错 平时 银耳 莲子 百合 清肺 利湿,"[(0, 0.0580358), (1, 0.6735231), (2, 0.26844105)]",1
干净 看着 还给 密封罐,"[(0, 0.06840506), (1, 0.40251136), (2, 0.5290836)]",2
百合 收到 叶片 均匀 看着 微黄 希望 好吃 回购,"[(0, 0.036854263), (1, 0.6864688), (2, 0.27667695)]",1
收到 百合 看着 不错 好评 不错 追评,"[(0, 0.04332458), (1, 0.1849923), (2, 0.7716831)]",2
东西 不错 回到 炖汤 莲子 好吃 百合 回来 评论 很棒,"[(0, 0.17591672), (1, 0.39289516), (2, 0.43118814)]",2
分量 口感 不错 正品 快递 小哥 送货到 家门口 取货 快递 小哥,"[(0, 0.029471092), (1, 0.5406146), (2, 0.4299143)]",1
良心 商家 足量 收到 好评 老板 生意兴隆,"[(0, 0.042359047), (1, 0.7434854), (2, 0.21415555)]",1
百合 收到 很好 老人 孩子 赠送 杯子,"[(0, 0.33573237), (1, 0.29731563), (2, 0.36695206)]",2
快递 银耳 泡发 一颗 实用 好吃,"[(0, 0.23144375), (1, 0.31905705), (2, 0.4494992)]",2
百合 红莲 几个 好吃,"[(0, 0.06809114), (1, 0.8639693), (2, 0.06793957)]",1
方便快捷 口感 发货 物流 很快 包装 完好无损,"[(0, 0.5555074), (1, 0.042028926), (2, 0.40246361)]",0
莲子 好吃 均匀 百合 好吃 愉快 购物,"[(0, 0.045889795), (1, 0.90904087), (2, 0.04506933)]",1
第二次 购买 商品 商家 好吃 下次,"[(0, 0.048909668), (1, 0.90050745), (2, 0.05058288)]",1
色泽 原生态 硫磺,"[(0, 0.083788715), (1, 0.66336656), (2, 0.25284475)]",1
品质 不错 份量 期待 口感 几款 希望 一如既往,"[(0, 0.040030703), (1, 0.49292013), (2, 0.46704912)]",1
不错 店家 细心 赠送 防潮 杯子 真的 贴心,"[(0, 0.03849801), (1, 0.52180976), (2, 0.43969223)]",1
第二次 购买 小米 熬粥 干净,"[(0, 0.05608154), (1, 0.62519646), (2, 0.318722)]",1
收到 试吃 可口 新鲜 好吃 不想 评价 确实 好吃 评价 好评,"[(0, 0.18044025), (1, 0.030440057), (2, 0.78911966)]",2
百合 收到 东西 硫磺味 下次 你家,"[(0, 0.28223953), (1, 0.57808304), (2, 0.13967736)]",1
不错 看着 添加 样子,"[(0, 0.069800235), (1, 0.07279342), (2, 0.8574063)]",2
看着 不错 他家 莲子 好吃 他家 百合 他家 品质,"[(0, 0.03645815), (1, 0.7735759), (2, 0.18996595)]",1
收到 满意 商家 物流 快递 辛苦,"[(0, 0.22284406), (1, 0.7156051), (2, 0.06155081)]",1
特别 好吃 复购 一份,"[(0, 0.07359007), (1, 0.85548806), (2, 0.070921846)]",1
特别 好吃 复购 一份 分量 很足 银耳汤 好吃,"[(0, 0.039522752), (1, 0.92032), (2, 0.040157262)]",1
他家 百合 质量 下次 物美价廉,"[(0, 0.057405565), (1, 0.7486211), (2, 0.19397333)]",1
不错 百合 白色 好像,"[(0, 0.32841298), (1, 0.2865202), (2, 0.38506684)]",2
物流 很快 收到 品质 第二次 回购 好吃,"[(0, 0.4248142), (1, 0.5269556), (2, 0.048230242)]",1
商品 收到 包装 精致 品尝 品尝 追评,"[(0, 0.043311726), (1, 0.042934585), (2, 0.9137537)]",2
收到 迫不及待 熬上 不错 好喝,"[(0, 0.3200712), (1, 0.058122292), (2, 0.6218065)]",2
质量 分量 第二次 购买 百合 芡实 推荐 购买,"[(0, 0.03761307), (1, 0.8736511), (2, 0.08873587)]",1
物流 很快 收到 包装 完好无损 不错 打开 包装 质量,"[(0, 0.32387668), (1, 0.034323514), (2, 0.6417998)]",2
好评 评价 外包装 挺好 密封罐 质量,"[(0, 0.20411852), (1, 0.050154466), (2, 0.745727)]",2
莲子 不太会 新鲜,"[(0, 0.08813198), (1, 0.81281906), (2, 0.09904895)]",1
百合 新鲜 储存罐 诚信 商家 好评,"[(0, 0.048880946), (1, 0.68671566), (2, 0.2644034)]",1
收到 看着 自然 晒干 杯子 装白合 今晚 熬粥,"[(0, 0.0380946), (1, 0.45369938), (2, 0.508206)]",2
回来 打开 质量 今晚 购买,"[(0, 0.05738004), (1, 0.17629835), (2, 0.7663216)]",2
一大 硫熏 值得 购买,"[(0, 0.31626144), (1, 0.61475295), (2, 0.06898559)]",1
不错 购物 喜欢,"[(0, 0.5236237), (1, 0.378078), (2, 0.09829829)]",0
干净 确实 评论,"[(0, 0.320228), (1, 0.08686698), (2, 0.592905)]",2
收到 原生态 硫磺,"[(0, 0.08631971), (1, 0.8088472), (2, 0.1048331)]",1
熏硫 异味 喜欢 纯天然 好评 回购 放心,"[(0, 0.16677006), (1, 0.62335604), (2, 0.20987388)]",1
收到 视频 介绍 相符 异味 不错 值得 购买,"[(0, 0.20195235), (1, 0.75203335), (2, 0.04601437)]",1
收到 味道 失望 下次 关顾,"[(0, 0.24824306), (1, 0.68717134), (2, 0.064585544)]",1
干净 微黄 包装 严实 口感,"[(0, 0.059592824), (1, 0.2180746), (2, 0.72233254)]",2
百合 卖相 不咋地 好看 效果 包银 莲子 试一试 口感 追评,"[(0, 0.22743304), (1, 0.21946278), (2, 0.5531042)]",2
新鲜味 口感 本色 本味 放心 回购,"[(0, 0.24685721), (1, 0.5022374), (2, 0.25090542)]",1
百合 颜色 还好 袋子 密封 两道 密封 分成 小包装 一袋 家庭 很久,"[(0, 0.5708046), (1, 0.39474148), (2, 0.034453914)]",0
满意 购物 完整 口感 腼还 回购 描述 相符 贴心 小桶 描述 相符,"[(0, 0.54264647), (1, 0.352208), (2, 0.10514551)]",0
店家 细心 两个 密封罐,"[(0, 0.28948757), (1, 0.63182706), (2, 0.07868538)]",1
颜色 发黄 纯天然 安心 放心,"[(0, 0.58864564), (1, 0.34891915), (2, 0.06243518)]",0
宝贝 收到 主播,"[(0, 0.09351541), (1, 0.3817249), (2, 0.5247597)]",2
莲子 稀饭 不错,"[(0, 0.5963148), (1, 0.2993573), (2, 0.10432792)]",0
百合 收到 新鲜 质量,"[(0, 0.06875464), (1, 0.34261325), (2, 0.5886321)]",2
百合 收到 日期 近期 打开 不错 正好 季节 莲子 百合 银耳,"[(0, 0.37382117), (1, 0.58223236), (2, 0.043946467)]",1
发货 速度 很快 质量 性价比 值得 推荐,"[(0, 0.57890904), (1, 0.30115527), (2, 0.1199357)]",0
质量 一斤 罐子 不加,"[(0, 0.06791561), (1, 0.07053155), (2, 0.86155283)]",2
百合 收到 一会 几家 这家,"[(0, 0.058689237), (1, 0.43761286), (2, 0.50369793)]",2
叶片 均匀 厚实 干净 商家 描述 相符 第三次 回购,"[(0, 0.48036954), (1, 0.4803242), (2, 0.03930625)]",0
好评 打开 盖子 异味 每片 好吃 回购,"[(0, 0.043089446), (1, 0.6737125), (2, 0.28319806)]",1
收到 包装 精美 不错 物流 很快 卖家 服务 回购,"[(0, 0.64497024), (1, 0.045693938), (2, 0.3093359)]",0
产品质量 第二次 购买 特别 孩子 熬汤 孩子 喜欢,"[(0, 0.5725555), (1, 0.38991493), (2, 0.037529618)]",0
干净 新鲜 炖汤 不错,"[(0, 0.3348971), (1, 0.07080514), (2, 0.59429777)]",2
收到 紧跟着 评价 不错 值得 拥有 放心 购买 不会错,"[(0, 0.034515116), (1, 0.48130977), (2, 0.48417506)]",2
百合 收到 看着 熏制 不错 异味,"[(0, 0.049980797), (1, 0.49839717), (2, 0.451622)]",1
日期 收纳盒 不错,"[(0, 0.08690175), (1, 0.08817991), (2, 0.8249183)]",2
分量 品质 两天,"[(0, 0.08673414), (1, 0.4426031), (2, 0.4706627)]",2
商家 描述 百合 回购,"[(0, 0.2927677), (1, 0.640364), (2, 0.06686834)]",1
包装 性价比 物流 服务 光顾,"[(0, 0.7096919), (1, 0.23048705), (2, 0.059821032)]",0
百合 新鲜 貌似 漂白 回购,"[(0, 0.057285503), (1, 0.88258094), (2, 0.060133565)]",1
百合 干收 几天 打开 包装 颜色 自然 异味 满意,"[(0, 0.04180973), (1, 0.51050436), (2, 0.44768587)]",1
营养 材料 他家 经济 实惠 质量,"[(0, 0.0529184), (1, 0.13409598), (2, 0.8129856)]",2
收到 看着 品质 不错 品尝,"[(0, 0.062386792), (1, 0.0901347), (2, 0.8474785)]",2
外表 不错 口感,"[(0, 0.08619052), (1, 0.084522605), (2, 0.8292869)]",2
龙山 百合 质量 价格 优惠 盒子,"[(0, 0.048934452), (1, 0.23612067), (2, 0.7149449)]",2
百合 好吃 满意,"[(0, 0.08660829), (1, 0.82498634), (2, 0.0884054)]",1
百合 收到 看着 不错,"[(0, 0.06995346), (1, 0.31353602), (2, 0.61651057)]",2
口感 密封,"[(0, 0.117288135), (1, 0.11155584), (2, 0.771156)]",2
收到 货挺好 值得 购买,"[(0, 0.06838561), (1, 0.85609996), (2, 0.07551447)]",1
百合 真的 下次,"[(0, 0.08426209), (1, 0.8278963), (2, 0.087841585)]",1
品质 包装,"[(0, 0.6993578), (1, 0.17670819), (2, 0.12393402)]",0
收到 描述 满意,"[(0, 0.43783417), (1, 0.11160933), (2, 0.45055652)]",2
产量 直播间 描述 相符,"[(0, 0.64543825), (1, 0.286741), (2, 0.067820765)]",0
香甜 糖水 真的 好吃,"[(0, 0.07196095), (1, 0.8439191), (2, 0.08411994)]",1
百合 收到 不错,"[(0, 0.09050026), (1, 0.44569618), (2, 0.46380356)]",2
看着 不错 希望 有好 作用,"[(0, 0.34967884), (1, 0.061040577), (2, 0.58928055)]",2
价格 偏贵 赠品 价格 放到 物品,"[(0, 0.36297068), (1, 0.3258403), (2, 0.31118903)]",0
收到 看着 不错 下次,"[(0, 0.06924551), (1, 0.07698016), (2, 0.85377437)]",2
一大 物有所值,"[(0, 0.7777301), (1, 0.111136295), (2, 0.111133575)]",0
东西 不错 莲子 百合 新鲜,"[(0, 0.0628407), (1, 0.47314757), (2, 0.4640117)]",1
百合 微苦 好吃,"[(0, 0.08732696), (1, 0.8231001), (2, 0.08957298)]",1
到货 挺好吃,"[(0, 0.11335118), (1, 0.44440085), (2, 0.442248)]",1
日期 新鲜 主播 介绍 一模一样,"[(0, 0.057705786), (1, 0.8712677), (2, 0.07102653)]",1
百合 看着 不错 密封罐,"[(0, 0.070480905), (1, 0.40577576), (2, 0.5237434)]",2
不错 质量 分量 好吃,"[(0, 0.071980916), (1, 0.08649394), (2, 0.84152514)]",2
几次 质量 优良 值得 信赖,"[(0, 0.23095836), (1, 0.60168856), (2, 0.16735306)]",1
质量 百合 均匀,"[(0, 0.092283875), (1, 0.40351042), (2, 0.5042057)]",2
质量 包装 物流,"[(0, 0.40086254), (1, 0.0841908), (2, 0.5149467)]",2
百合 收到 第二次 回购,"[(0, 0.069253914), (1, 0.855758), (2, 0.07498804)]",1
百合 挺不错 没买 叶片 厚实,"[(0, 0.37269512), (1, 0.3316329), (2, 0.295672)]",0
描述 相符 物流 服务,"[(0, 0.86137474), (1, 0.069524564), (2, 0.06910073)]",0
商品 服务 下次 回购,"[(0, 0.070232354), (1, 0.85590106), (2, 0.07386659)]",1
看着 挺不错 追评,"[(0, 0.09034563), (1, 0.08563517), (2, 0.82401925)]",2
百合 清香 味道,"[(0, 0.38201937), (1, 0.53354067), (2, 0.084439926)]",1
好喝 回购,"[(0, 0.5242264), (1, 0.36433476), (2, 0.11143886)]",0
质量 太好了 好吃,"[(0, 0.087374814), (1, 0.55468917), (2, 0.35793602)]",1
值得 购买 日期 新鲜 描述,"[(0, 0.24625464), (1, 0.6663469), (2, 0.08739851)]",1
煮粥 味道 美极了 孩子 喜欢,"[(0, 0.7890979), (1, 0.07487584), (2, 0.13602625)]",0
购买 百合,"[(0, 0.111429304), (1, 0.7765918), (2, 0.11197888)]",1
看着 不错 希望 口感,"[(0, 0.07029428), (1, 0.0706452), (2, 0.85906047)]",2
百合 颜色,"[(0, 0.387578), (1, 0.44578686), (2, 0.16663511)]",1
口感 日期 新鲜 煮烂,"[(0, 0.07202203), (1, 0.069627754), (2, 0.8583502)]",2
东西 放心 两袋,"[(0, 0.0919106), (1, 0.48264095), (2, 0.42544842)]",1
百合 干爽 防腐剂 大片 整齐 放心,"[(0, 0.04864902), (1, 0.36352363), (2, 0.5878274)]",2
百合 搭配着 不错,"[(0, 0.09874945), (1, 0.7524506), (2, 0.14879999)]",1
包装 完整 性价比,"[(0, 0.8268175), (1, 0.08371939), (2, 0.08946309)]",0
分量 不错 罐子,"[(0, 0.088141456), (1, 0.11354265), (2, 0.79831594)]",2
收到 感觉 不错 追评,"[(0, 0.07183456), (1, 0.070259795), (2, 0.8579057)]",2
百合 主播,"[(0, 0.116317615), (1, 0.77253664), (2, 0.1111457)]",1
百合 莲子,"[(0, 0.112266995), (1, 0.77656776), (2, 0.11116522)]",1
看着 品质 晓得 口感,"[(0, 0.07314859), (1, 0.12585789), (2, 0.8009935)]",2
百荷 回够,"[(0, 0.7675862), (1, 0.11441911), (2, 0.1179947)]",0
日期 日期 新鲜,"[(0, 0.08456101), (1, 0.0890672), (2, 0.8263718)]",2
分量 赠送 密封罐 质量,"[(0, 0.06793599), (1, 0.08027017), (2, 0.8517939)]",2
回购 她家 品质 放心,"[(0, 0.3095132), (1, 0.622056), (2, 0.06843073)]",1
多余 加工 厚实,"[(0, 0.34329185), (1, 0.08483486), (2, 0.5718733)]",2
包装 完好 口感 不错,"[(0, 0.08012396), (1, 0.06755344), (2, 0.8523226)]",2
日期 新鲜 干爽 口感,"[(0, 0.06743423), (1, 0.0688938), (2, 0.863672)]",2
干净 品质 不错,"[(0, 0.09402846), (1, 0.32429966), (2, 0.58167183)]",2
她家 东西 口感 包装,"[(0, 0.47248843), (1, 0.06710508), (2, 0.4604065)]",0
感谢 店家 还给 赠品 实用,"[(0, 0.4057214), (1, 0.53101546), (2, 0.063263156)]",1
收到 干净 叶子 很大,"[(0, 0.06871972), (1, 0.0685871), (2, 0.86269313)]",2
描述 相符 评价,"[(0, 0.5869281), (1, 0.0835156), (2, 0.3295563)]",0
收到 品质 不错 放心 下单,"[(0, 0.059974488), (1, 0.49952614), (2, 0.4404994)]",1
份量 很足 莲子 酥烂,"[(0, 0.07215029), (1, 0.84423864), (2, 0.08361111)]",1
图片 满意,"[(0, 0.11406582), (1, 0.16018417), (2, 0.72574997)]",2
看着 不错 下次,"[(0, 0.086582355), (1, 0.10000581), (2, 0.81341183)]",2
满意 罐子,"[(0, 0.11570193), (1, 0.75548005), (2, 0.12881805)]",1
品质 满意 光临 本店,"[(0, 0.31126177), (1, 0.619367), (2, 0.069371216)]",1
尝一尝 杯子,"[(0, 0.11271374), (1, 0.7756697), (2, 0.11161661)]",1
东西 下次,"[(0, 0.119501255), (1, 0.16130264), (2, 0.7191961)]",2
第二次 百合 品质,"[(0, 0.085677035), (1, 0.8303229), (2, 0.08400003)]",1
商品 物流 快递 小哥 服务到位,"[(0, 0.43987066), (1, 0.49393338), (2, 0.06619597)]",1
干净 新鲜 无忌味,"[(0, 0.08583021), (1, 0.08834674), (2, 0.82582307)]",2
莲子 百合 收到,"[(0, 0.08668829), (1, 0.8133672), (2, 0.099944524)]",1
描述 相符 百合 熬粥,"[(0, 0.46957594), (1, 0.26791114), (2, 0.26251295)]",0
超市 买来 好吃,"[(0, 0.102031305), (1, 0.09862122), (2, 0.7993475)]",2
颜色 开袋 异味,"[(0, 0.11721121), (1, 0.5735464), (2, 0.3092424)]",1
颜色 自然 百合 均匀 密封罐,"[(0, 0.076403), (1, 0.58866966), (2, 0.33492732)]",1
百合 不错 好评,"[(0, 0.08749923), (1, 0.36411414), (2, 0.54838663)]",2
百合 不错 放满 一罐 明天 煲汤,"[(0, 0.049297575), (1, 0.3501963), (2, 0.6005061)]",2
百合 收到 质量,"[(0, 0.08533635), (1, 0.39994606), (2, 0.5147176)]",2
很好 质量 保障 回购,"[(0, 0.069627), (1, 0.26330146), (2, 0.6670715)]",2
口感 不错 新鲜,"[(0, 0.087644726), (1, 0.08642914), (2, 0.8259261)]",2
日期 食材 新鲜 干净 期待 美味,"[(0, 0.14851722), (1, 0.35032094), (2, 0.5011618)]",2
新鲜 放心 购买 盒子 服务周到,"[(0, 0.056460198), (1, 0.30481285), (2, 0.63872695)]",2
百合 厚实 原色,"[(0, 0.45129108), (1, 0.44905764), (2, 0.099651285)]",0
回购 口感 不错 满意 回购,"[(0, 0.05992416), (1, 0.5594159), (2, 0.38065994)]",1
原汁原味,"[(0, 0.17580871), (1, 0.6569405), (2, 0.16725075)]",1
商品 发货 速度 很快 礼品,"[(0, 0.60650635), (1, 0.32981274), (2, 0.063680954)]",0
莲心 百合 煮熟 酥烂 口感 颜色 白色 硫磺 熏蒸,"[(0, 0.03516752), (1, 0.41953465), (2, 0.54529786)]",2
百合 很好 干净 整洁 没熏过 很好,"[(0, 0.061426383), (1, 0.41942316), (2, 0.51915044)]",2
东西 品质 赠品 罐子 味道 特别 赠品 换成 试吃,"[(0, 0.7664131), (1, 0.039370175), (2, 0.19421677)]",0
不错 好闻,"[(0, 0.12906483), (1, 0.5533016), (2, 0.3176336)]",1
收到 莲子 密封罐 质量 直播间 值得 购买,"[(0, 0.042911883), (1, 0.7718592), (2, 0.18522888)]",1
这家 购货 质量 品质 保障,"[(0, 0.060542677), (1, 0.081642464), (2, 0.8578149)]",2
湘莲 看着 不错 芡实 广东 肇庆 百合 个头 均匀 三个 储物 你家,"[(0, 0.24874622), (1, 0.49818376), (2, 0.25307003)]",1
发货 速度 物流 很快 莲子 真的 百合,"[(0, 0.5970653), (1, 0.35939008), (2, 0.043544594)]",0
收到 质量 不错 颜色 硫磺 熏制 好评,"[(0, 0.044440806), (1, 0.22764574), (2, 0.72791344)]",2
拍过 店家 发货 百合 品相 五星 好评,"[(0, 0.29716805), (1, 0.32357338), (2, 0.3792586)]",2
第二次 购买 一如既往 口感 超好 莲子 新鲜 不错 商家 满分,"[(0, 0.031788398), (1, 0.6542807), (2, 0.31393093)]",1
莲子 店家 方法 真的 时间,"[(0, 0.05867959), (1, 0.60565925), (2, 0.33566114)]",1
第三次 一家 莲子 百合 第一次 质量 口感 第二次 稍微 时间 一点 第一次 第三次 收到 看品 莲子 百合 特别 物流 要点 邮政 快递 小哥 送到 家门口 免去 两公里 菜鸟 驿站 拿货 愉快 购物 希望 老板 货源 质量 稳定 回购 谢送 漂亮 实用 储物,"[(0, 0.14111318), (1, 0.7167517), (2, 0.14213519)]",1
第一次 他家 收到 产品 确实 回购 连子米 他家 诚信 商家 产品质量 确实 不错,"[(0, 0.40501288), (1, 0.5689063), (2, 0.02608084)]",1
百合 收到 第七次 产品 昨天 莲子 百合 糖水 好吃 百合 新鲜 你家 产品 安心,"[(0, 0.07807342), (1, 0.80583054), (2, 0.11609601)]",1
收到 质量 商家 密封罐 食谱 物流 服务态度 五星级 好评,"[(0, 0.24183977), (1, 0.1907336), (2, 0.5674267)]",2
干净 好吃 银耳 莲子 完美 快递 收到,"[(0, 0.043646798), (1, 0.89643025), (2, 0.059922963)]",1
第一次 百合 不错 颗粒 直播间 描述,"[(0, 0.27803582), (1, 0.4380412), (2, 0.28392303)]",1
品质 去年 新冠 一个月 中药 调理 中医 大夫 交代 银耳 百合 莲子 有利于 身体 恢复 一年 生病 发烧 三轮,"[(0, 0.024227062), (1, 0.9585347), (2, 0.017238157)]",1
收到 百合 煮粥 不错 怪味,"[(0, 0.06042074), (1, 0.7269023), (2, 0.21267694)]",1
物流 客服 态度 需求 解决 买好 几次,"[(0, 0.1083912), (1, 0.6735773), (2, 0.2180315)]",1
宝贝 收到 包装 破损 经是 回购 物流,"[(0, 0.06318887), (1, 0.16431367), (2, 0.7724975)]",2
昨天 收到 看着 两天 试下,"[(0, 0.056711577), (1, 0.056532566), (2, 0.8867559)]",2
收到 看着 赠品 收到 感恩 老板 描述 五星 好评,"[(0, 0.25477898), (1, 0.22579968), (2, 0.5194214)]",2
百合 品质 不错 自然色 异味 厚粉 增送 塑料 运输 原因 密封盖 扣掉,"[(0, 0.027492044), (1, 0.9441504), (2, 0.028357599)]",1
百合 品质 百合 银耳 红枣 好吃,"[(0, 0.049291775), (1, 0.74881446), (2, 0.20189373)]",1
