内容,主题概率,主题类型
肯定 好评 几个 真实 体验 分项 物流 速度 真快 昌平区 上午 下午 面料 一上 质感 身上 舒服 做工 不错 多余 线头 改进 包装 简单 透明 一点 大牌 仪式 吊牌 扫码,"[(0, 0.013070065), (1, 0.48586425), (2, 0.5010657)]",2
挺好的 大小 瑕疵 细节 到位 颜色 符合 色差 衣服 整体 厚实 外套,"[(0, 0.1830865), (1, 0.031550284), (2, 0.78536326)]",2
质感 不错 大小 合适 版型 宽松 舒服 价格 不用说 划算 颜色 喜欢 黑色 刺绣 整体,"[(0, 0.78159153), (1, 0.18831193), (2, 0.030096544)]",0
京东 自营 购买 北面 品牌 卫衣 款式 颜色 不错 效果 舒适 做工 用料 很足 满意 朋友 放心大胆 购买,"[(0, 0.95601386), (1, 0.021099059), (2, 0.022887122)]",0
去年 白色 穿著 舒適 質料 柔软 保暖 推出 特價 去年 便宜 下單 一款 綠色 划算 颜色 好看,"[(0, 0.021958664), (1, 0.020533487), (2, 0.9575079)]",2
发货 送货 很快 包装 完好 做工 多余 线头 面料 材质 纯棉 舒适 程度 手感 穿着 舒服 厚薄 程度 适中 裤腿 长短 卫衣 裤腿 身材 体型 适中 特色 颜色 很正 掉色,"[(0, 0.9753456), (1, 0.013087101), (2, 0.011567282)]",0
质量 不错 手感 穿着 舒服 喜欢 款式 简约 喜欢 他家 购买 物流 购物 体验,"[(0, 0.41806328), (1, 0.55430615), (2, 0.027630575)]",1
面料 不错 稍微 一点 牌子 东西 好用 做工 很好 套头 卫衣 实用 特别 秋冬 季节 运动 不错,"[(0, 0.44986445), (1, 0.5277797), (2, 0.022355825)]",1
尺码 合适 白色 纯白 奶油 感觉 上身 效果 不错 显得 年轻 价格 划算 刺绣,"[(0, 0.7424744), (1, 0.23034501), (2, 0.027180614)]",0
亚洲 宽松 版型 尺码 合适 推荐 尺码 长度 大小 手感 不错 正品,"[(0, 0.8086477), (1, 0.16315854), (2, 0.028193804)]",0
物流 很快 衣服 薄厚 合适 面料 舒服 版型 尺码 黑色 很百 好看 价格 美丽 回购,"[(0, 0.95227814), (1, 0.023951214), (2, 0.023770645)]",0
面料 材质 舒服 舒适 程度 厚薄 程度 刚刚 裤腿 长短 刚刚,"[(0, 0.9425641), (1, 0.028643426), (2, 0.028792495)]",0
衣服 款式 不错 颜色 很漂亮 换货 快递 求助于 京东 客服 之外 一切都是 很好,"[(0, 0.028903613), (1, 0.94162285), (2, 0.029473517)]",1
宝贝 收到 颜色 好看 质感 样子 简单 想要 下次,"[(0, 0.37317845), (1, 0.59060943), (2, 0.03621214)]",1
牌子 衣服 孩子 喜欢 后续,"[(0, 0.06426902), (1, 0.06137731), (2, 0.87435365)]",2
好看 颜色 形状 合适 大衣 暖和 不错 东西 值得 购买,"[(0, 0.10176987), (1, 0.8630222), (2, 0.03520795)]",1
有一 搭配 马甲 不错,"[(0, 0.07216791), (1, 0.85333693), (2, 0.07449519)]",1
衣服 做工 偏大 一号 穿着 舒服,"[(0, 0.8918255), (1, 0.054802127), (2, 0.053372364)]",0
实物 描述 质量 卖家 态度 有问必答 发货 速度 杠杠 值得 购买,"[(0, 0.031030243), (1, 0.93902093), (2, 0.02994878)]",1
衣服 舒服 第一次 北面 没想到 衣服 柔软,"[(0, 0.8906078), (1, 0.061508507), (2, 0.04788372)]",0
衣服 合身 快递 快速,"[(0, 0.2578509), (1, 0.07331765), (2, 0.66883147)]",2
衣服 质量 不错 手感 舒服 值得 购买,"[(0, 0.8848645), (1, 0.059562065), (2, 0.05557341)]",0
不错 商品质量 发货 挺快,"[(0, 0.074248314), (1, 0.8404541), (2, 0.085297614)]",1
价格 优惠 性能 完美 购物,"[(0, 0.05874494), (1, 0.0586429), (2, 0.88261217)]",2
从没 实惠 价格 买到 宝贝 性价比 喜欢,"[(0, 0.04466678), (1, 0.9056081), (2, 0.049725123)]",1
质量 过关 品质 保障 不错 选择 好多 朋友 推荐,"[(0, 0.038472492), (1, 0.04131273), (2, 0.92021483)]",2
价格 实惠 上身 宽松 版型 好看,"[(0, 0.85209686), (1, 0.0612066), (2, 0.0866965)]",0
这件 衣服 手感 不错,"[(0, 0.087381214), (1, 0.07887573), (2, 0.83374304)]",2
质量 价格便宜,"[(0, 0.12363975), (1, 0.75887674), (2, 0.11748354)]",1
商品 不错 喜欢,"[(0, 0.098731466), (1, 0.10862821), (2, 0.7926403)]",2
第一次 北面 卫衣 总体 不错 字母 五星 厚薄 长度 刚刚,"[(0, 0.69398844), (1, 0.2724296), (2, 0.033581994)]",0
舒适 程度 舒适 面料 材质 紧实 厚薄 程度 适中,"[(0, 0.83798426), (1, 0.03456588), (2, 0.12744986)]",0
衣服 偏长 样子 春秋 合适 不加,"[(0, 0.7803847), (1, 0.049077913), (2, 0.17053735)]",0
不错 颜色 白色 更好,"[(0, 0.087052055), (1, 0.07927848), (2, 0.8336695)]",2
效果 好看 价格,"[(0, 0.7947157), (1, 0.097358055), (2, 0.10792624)]",0
衣服 价格 元子 质量 不错,"[(0, 0.06709254), (1, 0.06545787), (2, 0.8674496)]",2
品质 上乘 京东 物流 大年初一 送货 京东,"[(0, 0.044879414), (1, 0.04652368), (2, 0.9085969)]",2
喜欢 品牌 终于 合适 果断 出手,"[(0, 0.13257995), (1, 0.4819249), (2, 0.38549516)]",1
代言人 王源 同款 衣服 帅气 衣服 版型 好看 厚实 保暖 期待 降温 了穿 源哥 同款 包装 一如既往 用心 大气 双十 购买 性价比,"[(0, 0.01739408), (1, 0.018183596), (2, 0.96442235)]",2
口袋 东西 秋冬 季节 适合 一件 短袖,"[(0, 0.30091766), (1, 0.6520514), (2, 0.04703096)]",1
喜欢 厚实 冬天 品牌,"[(0, 0.17675176), (1, 0.07160637), (2, 0.75164187)]",2
质量 不错 衣服 款式 宽松 版型,"[(0, 0.893314), (1, 0.054584645), (2, 0.052101344)]",0
快递 真的 昨天 合身 季节 刚刚 价格 算是 实惠 冲冲,"[(0, 0.04510664), (1, 0.31136277), (2, 0.6435306)]",2
下次 感觉 看着 不错 第一次 看着 舒服,"[(0, 0.89663756), (1, 0.058085263), (2, 0.045277227)]",0
款式 特别 好看 质量 做工 很好 发货 速度 很快,"[(0, 0.03864463), (1, 0.92574936), (2, 0.035606075)]",1
上身 效果 挺不错 质量 很棒 做工 细节 满意 物有所值,"[(0, 0.50334), (1, 0.04144335), (2, 0.45521662)]",0
实体店 超级 满意 款式 很棒 做工,"[(0, 0.06052441), (1, 0.88277006), (2, 0.056705505)]",1
一分 价钱 一分货 整体 效果 大牌 质感 值得 信赖,"[(0, 0.06602179), (1, 0.8915492), (2, 0.042428996)]",1
质量 款式 喜欢 面料 手感 特别 舒服 满意,"[(0, 0.59817296), (1, 0.35838893), (2, 0.04343805)]",0
手感 特别 舒服 款式 很百 做工 精细 强烈推荐,"[(0, 0.050944205), (1, 0.9068285), (2, 0.042227276)]",1
面料 质感 真的 不错 舒服 柔软 满意,"[(0, 0.90297353), (1, 0.050125044), (2, 0.046901442)]",0
好看 做工 精细 质量 发货 速度 很快 好评 好评,"[(0, 0.036945995), (1, 0.9276201), (2, 0.035433892)]",1
值得 推荐 做工 卖家 服务 图案 好看 光顾,"[(0, 0.043126177), (1, 0.9166315), (2, 0.040242262)]",1
卖家 服务态度 真的 周到 发货 速度 很快 物流,"[(0, 0.04224158), (1, 0.917434), (2, 0.040324483)]",1
卫衣 收到 喜欢 卖家 服务 颜色 款式 喜欢,"[(0, 0.054716334), (1, 0.9032368), (2, 0.04204682)]",1
卖家 服务态度 真的 很好 质量 特别 发货 速度 很快,"[(0, 0.036886144), (1, 0.92783844), (2, 0.03527542)]",1
物流 很快 包装 整体 满意 值得 好评,"[(0, 0.050927732), (1, 0.90251476), (2, 0.046557534)]",1
质量 不错 款式 好看 喜欢 朋友 犹豫 做工 一流,"[(0, 0.049449835), (1, 0.91328055), (2, 0.03726958)]",1
宝贝 收到 真的 不错 特别 舒服 质量 特别,"[(0, 0.043863937), (1, 0.91379666), (2, 0.042339418)]",1
物流 很快 包装 完好 质量 想象 还好 不错 不错 值得 购买,"[(0, 0.0314907), (1, 0.93683547), (2, 0.031673815)]",1
挺不错 大码 屁股 面料 挺不错 薄厚 程度 加绒,"[(0, 0.91668165), (1, 0.039113056), (2, 0.044205308)]",0
质量 挺舒服 上身 效果 不错,"[(0, 0.87288237), (1, 0.06644138), (2, 0.060676247)]",0
面料 舒适 柔软 舒服 做工 精致 满意 购物,"[(0, 0.65551287), (1, 0.30205947), (2, 0.042427674)]",0
质感 穿着 舒服 款式 喜欢 做工 精细 回购,"[(0, 0.66571873), (1, 0.29234442), (2, 0.041936852)]",0
面料 质感 不错 尺码 合适 特别 合身 款式 很百,"[(0, 0.88757265), (1, 0.07637705), (2, 0.03605024)]",0
搭配 洋气 喜欢 颜色 做工 感谢 商家 热情服务,"[(0, 0.040642835), (1, 0.91891414), (2, 0.04044306)]",1
款式 好看 很百 质量 特别 客服 小姐姐 推荐 尺码 合身 舒服,"[(0, 0.51358294), (1, 0.4561743), (2, 0.030242749)]",0
真的 好看 店家 服务 耐心 专业 尺码 合适 穿着 舒适,"[(0, 0.5510476), (1, 0.41544703), (2, 0.033505425)]",0
穿着 舒服 休闲 季节 刚刚 满意 颜色 好看,"[(0, 0.9173778), (1, 0.041604057), (2, 0.041018084)]",0
款式 简单 上身 效果 不错 质量 特别 舒服 喜欢,"[(0, 0.7329627), (1, 0.2299372), (2, 0.03710001)]",0
做工 尺码 标准 一段时间 失望 好评,"[(0, 0.4737392), (1, 0.47627687), (2, 0.04998396)]",1
面料 质感 不错 材质 做工 很好 舒服 喜欢,"[(0, 0.67243546), (1, 0.28591686), (2, 0.041647706)]",0
收到 发现 质量 卖家 发货 物流 比较满意,"[(0, 0.8851955), (1, 0.057373777), (2, 0.057430692)]",0
面料 柔软 舒适 客服 推荐 尺码 合适 做工 值得 入手,"[(0, 0.92722905), (1, 0.038333215), (2, 0.03443768)]",0
衣服 收到 版型 很正 舒服 物有所值,"[(0, 0.8590066), (1, 0.063381866), (2, 0.077611566)]",0
质量 穿着 得劲 大小 合适 面料 厚实,"[(0, 0.7839117), (1, 0.16524267), (2, 0.05084563)]",0
性价比 很高 尺码 标准 大小 合适 价格 优惠,"[(0, 0.5554552), (1, 0.0417239), (2, 0.40282091)]",0
超级 满意 整体 做工 不错,"[(0, 0.075089686), (1, 0.86148983), (2, 0.06342045)]",1
衣服 质量 穿着 合适 物流 很快 明天 降温 正好,"[(0, 0.8124633), (1, 0.0382502), (2, 0.14928655)]",0
物美价廉 物流 很快 客服 服务态度 五星 好评,"[(0, 0.045654304), (1, 0.9106185), (2, 0.04372726)]",1
舒服 舒服 面料 保暖,"[(0, 0.8565238), (1, 0.06900496), (2, 0.07447125)]",0
质量 到货 速度 很快 良心 店铺 推荐 朋友,"[(0, 0.041194193), (1, 0.9117325), (2, 0.04707336)]",1
质量 做工 不错 上身 效果,"[(0, 0.86840415), (1, 0.069774695), (2, 0.061821107)]",0
舒服 保暖 好看,"[(0, 0.81620246), (1, 0.09102924), (2, 0.09276832)]",0
不错 大小 合适 小孩 喜欢,"[(0, 0.87580156), (1, 0.062188767), (2, 0.062009662)]",0
喜欢 颜色 款式 漂亮 图片 相符 打开 包装 异味,"[(0, 0.04397214), (1, 0.9202869), (2, 0.035740934)]",1
质量 不错 颜色 喜欢 图片 描述 完全一致,"[(0, 0.896548), (1, 0.0566545), (2, 0.046797507)]",0
穿着 合适 衣服 手感 不错 休闲 舒适,"[(0, 0.9082882), (1, 0.04568157), (2, 0.046030298)]",0
大小 合适 面料 价钱 儿子 喜欢,"[(0, 0.7916909), (1, 0.15603784), (2, 0.052271307)]",0
颜色 喜欢 质量 挺不错,"[(0, 0.0815447), (1, 0.08694483), (2, 0.8315105)]",2
质地 白色 细绒,"[(0, 0.09147142), (1, 0.08570731), (2, 0.82282126)]",2
宽松 外套 属实 宽松 当来 离谱,"[(0, 0.065915845), (1, 0.049845938), (2, 0.88423824)]",2
很薄 很薄 实物 描述 不符,"[(0, 0.06228117), (1, 0.8783493), (2, 0.059369523)]",1
用户 未填写 评价 内容,"[(0, 0.06682452), (1, 0.8660896), (2, 0.06708584)]",1
用户 未填写 评价 内容,"[(0, 0.06682452), (1, 0.8660894), (2, 0.06708602)]",1
用户 未填写 评价 内容,"[(0, 0.066824526), (1, 0.8660896), (2, 0.067085914)]",1
加绒 暖和 南方 冬天 受用 款型 好看 穿着 舒适 几次 褪色 缩水 耐穿 下次 一件 加绒 京东 递给 光顾,"[(0, 0.6996005), (1, 0.01907413), (2, 0.28132537)]",0
衣服 过年 爸爸 价格 中规中矩 速度 挺快 新年 赶上 整体 价格 质量 性价比 不错,"[(0, 0.032092445), (1, 0.32817024), (2, 0.6397373)]",2
东西 满意哦 美观 时尚 大气 客服 超级 耐心 服务 细致 贴心 品牌 正品 很好 价格便宜 性价比 超高 真的 特别 划算 包装 高端 大气 上档次 值得 购买,"[(0, 0.013419693), (1, 0.9720418), (2, 0.014538555)]",1
尺码 标准 颜色 好看 款式 类型 款式 简单 大方 很快 全新 正品 包装 仔细 价格 适中 材质 看着 不错 部位 尺寸 合适 腋下 开口 略紧,"[(0, 0.9720663), (1, 0.014282825), (2, 0.0136509)]",0
身高 体重 尺码 合适 款式 类型 喜欢 穿着 舒服 合适 衣服 材质 细腻 柔软 上身 效果 不错,"[(0, 0.9607382), (1, 0.019639302), (2, 0.019622535)]",0
背包 不错 做工 精细 颜色 很正 容量 很大 黑色 喜欢 质感 不错 包装 很大 不错 选择,"[(0, 0.027831273), (1, 0.9451457), (2, 0.02702298)]",1
队友 大小 合适 照片 相比 色差 掉色 特别 身材 皮肤 特地 穿过 评价 洗完 变形 真的 性价比 特别,"[(0, 0.36046275), (1, 0.4673181), (2, 0.17221914)]",1
质量 不错 缩水 尺码 标准 穿着 舒服 这家 几次 好评 蓝色 照片 颜色 失真 介意,"[(0, 0.5035701), (1, 0.029821994), (2, 0.46660793)]",0
满意 购物 商家 服务 发货 神速 物流 宝贝 收到 喜欢 放心 安心 包装 结实 东西 保护 值得 好评,"[(0, 0.018961998), (1, 0.95744044), (2, 0.023597566)]",1
满意 购物 商家 服务 发货 神速 物流 宝贝 收到 喜欢 放心 安心 京东 自营 值得 信赖 物流 速度 很快 推荐 需求 朋友 购买,"[(0, 0.015789494), (1, 0.963396), (2, 0.020814497)]",1
春节 实体店 忍住 下手 过完 网上 价格 下单 大小 合适 质量 加绒 春秋 正合适 估计 薄款 怕冷,"[(0, 0.842993), (1, 0.037083775), (2, 0.119923264)]",0
不错 身高体重 尺码 合适 刚刚 款式 类型 适合 年轻人 材质 类型 毛毛 不错 上身 效果 价格 薄厚 程度 秋冬 哈哈哈 毛毛,"[(0, 0.91645247), (1, 0.018140929), (2, 0.0654066)]",0
孩子 爸爸 尺码 合适 款式 新颖 材质 纯棉 上身 效果 不错 加绒 这时候 正好 回购 啊啊啊,"[(0, 0.8542418), (1, 0.12365488), (2, 0.022103291)]",0
灰色 这件 正牌 商品 手感 材料 黑色 这件 第二天 追加 优惠 实付 材料 灰色 手工 灰色 精细 正牌,"[(0, 0.018661993), (1, 0.020520998), (2, 0.960817)]",2
发货 款式 新颖 时尚 穿着 挺舒服 满意 材质 颜色 做工 手感 很棒 实用性,"[(0, 0.94464886), (1, 0.028821643), (2, 0.026529443)]",0
身高体重 中等 偏下 身材 尺码 合适 刚刚 合身 款式 类型 运动 休闲 适合 年轻人 材质 类型 棉布 透气性 上身 效果 宽松 修身 薄厚 程度 适中 适合 春秋 穿着,"[(0, 0.9761919), (1, 0.011846311), (2, 0.011961838)]",0
款式 简约 内里 保暖 款式 永不 过时 款式 百搭性 之外 面料 舒服 亲肤 柔软 臃肿 身材 轻松 驾驭 这款 卫衣 厚重 不易 起球 吸湿性 透气性 轻盈 保暖 质量,"[(0, 0.97432053), (1, 0.012637831), (2, 0.013041621)]",0
吉普 衣服 很好 做工 精致 面料 舒服 领口 合适 不松 不紧 正好 秋衣 外漏 值得 购买,"[(0, 0.46251678), (1, 0.5143323), (2, 0.023150876)]",1
颜色 黑色 深蓝 休闲 尺码 一次性 入手 两件 一件 加绒 一件 不加 物流 选择 京东,"[(0, 0.19528364), (1, 0.022794455), (2, 0.7819219)]",2
男士 卫衣 收到 质量 尺码 大小 正合适 款式 时尚 上身 效果 是加 绒款 正好 过年 回老家,"[(0, 0.9492886), (1, 0.02193406), (2, 0.02877734)]",0
深蓝色 黑色 深蓝 黑色 放在 差距 吉普 衣服 质量 价格 适中 值得 购买 父亲,"[(0, 0.032033112), (1, 0.025902329), (2, 0.9420646)]",2
一名 消费者 非常高兴 告诉 这款 衣服 体验 满意 设计 时尚 简约 颜色 搭配 得当 一种 轻松 愉悦 感觉 衣服 材质 舒适 上后 感觉 轻松 适合 日常 穿着 版型 设计 人性化 完美 贴合 身体 曲线 展现出 优美 身姿 衣服 清洗 保养 非常简单 洗涤 流程 即可 衣服 一款 性价比 产品 设计 时尚 穿着 舒适 值得 推荐 寻找 一款 优质 日常 穿着 衣服 衣服 不错 选择,"[(1, 0.35504526), (2, 0.6380139)]",2
物流 不用 最爽 衣服 不错 版型 好看 穿着 舒服 男人 简单 简洁 大方 不错,"[(0, 0.9486896), (1, 0.025137013), (2, 0.026173381)]",0
国内 男装 休闲 品牌 几年 选择 实体店 少有 见到 发现 京东 自营 他家 宝贝 上线 看着 圆领 卫衣 长短 肥瘦 适合 入手 一件 灰色 入手 一件 蓝色 上身 效果 不错 适合 晚春 初秋 冷点 中年 大叔 满意,"[(0, 0.4250013), (2, 0.5650743)]",2
纯棉 价格 优势 活动 穿着 合身 尺码 标准 物流 隔天,"[(0, 0.80869085), (1, 0.15556319), (2, 0.03574597)]",0
身高体重 厘米 尺码 合适 合适 款式 类型 款式 新颖 版型 很正 材质 类型 纯棉 产品 透气 上身 效果 上身 显瘦 好看,"[(0, 0.9679791), (1, 0.016497996), (2, 0.015522902)]",0
吉普 套头衫 收到 包装 尺码 合适 款式 不错 贴身 保暖 效果 上身 效果 很棒 纯棉 面料 舒适 柔软 手感 物流 很快,"[(0, 0.9664276), (1, 0.016883772), (2, 0.016688636)]",0
购买 偏大 申请 换货 速度 很快 上门 取件 一气呵成 一分钱 一分货 布料 质感 不错 值得 入手,"[(0, 0.023606922), (1, 0.9531086), (2, 0.023284473)]",1
品牌 一件 挺不错 下单 商家 发货 速度 挺快 物流 第二天 感觉 舒服 多天 洗完 评价 不错 洗完,"[(0, 0.0221714), (1, 0.024382675), (2, 0.953446)]",2
外观设计 漂亮 尺寸 大小 合适 包装 仔细 完整 宝贝 手感 不错 感觉 发货 速度 服务态度 一流 好评,"[(0, 0.8095549), (1, 0.17054565), (2, 0.019899502)]",0
满意 购物 店家 中国 京东 世界 京东 退换货 速度 次日 电商 典范 学习 学习 店家,"[(0, 0.08741344), (1, 0.023449546), (2, 0.889137)]",2
吉普 适合 秋衣 身穿 穿着 舒服 合身 自营 宝贝 闭眼 合适 不行 方便快捷,"[(0, 0.5131231), (1, 0.026352622), (2, 0.4605243)]",0
身高体重 老公 身高 体重 尺码 合适 尺码 合身 款式 类型 款式 时尚 材质 类型 材料 舒适 上身 效果 上身 显瘦 薄厚 程度 厚度 适宜 适合 春秋,"[(0, 0.97406626), (1, 0.013004896), (2, 0.012928869)]",0
衣服 穿着 特别 舒服 真的 打底 皮肤 这款 衣服 不良反应,"[(0, 0.8782006), (1, 0.08667519), (2, 0.035124198)]",0
京东 自营 吉普 衣服 质量 价格便宜 领口 秋衣 漏出来 秋衣 领口 整体 满意,"[(0, 0.9414306), (1, 0.027957091), (2, 0.030612241)]",0
衣服 收到 打开 试穿 尺码 标准 京东 物流 隔天 喜欢 品牌 回购,"[(0, 0.93010217), (1, 0.035778813), (2, 0.034119047)]",0
质量 卖家 描述 完全一致 满意 真的 喜欢 超出 期望值 发货 速度 包装 仔细 严实 物流 公司 服务态度 运送 速度 很快 满意 购物 店家 信誉 不错 这家 东东 满意,"[(0, 0.9718848), (1, 0.015298349), (2, 0.012816849)]",0
终于 收到 喜欢 做工 精致 漂亮 真的 开心 他家 忠实 粉丝 买买,"[(0, 0.028131658), (1, 0.94530696), (2, 0.026561415)]",1
一个月 前来 评价 面料 柔软 贴肤 透气 刺激 皮肤 感觉 皮肤 舒适 清洗 褪色 变形 不缩水 质量 过年 串门儿 摩擦 起球 质地 手感 细节 做工 人性化,"[(0, 0.45890465), (1, 0.10530479), (2, 0.43579054)]",0
