内容,主题概率,主题类型
很好 彳亍 体验 领略 英国 风土人情 增长 见识 值得 回忆,"[(0, 0.9223379), (1, 0.03587264), (2, 0.04178945)]",0
喜欢 自由 活动 行程 导游 刘导 风趣 行程 增色,"[(0, 0.043219045), (1, 0.04279402), (2, 0.9139869)]",2
总体 不错 伦敦 逗留 时间 地方,"[(0, 0.51396424), (1, 0.051840752), (2, 0.434195)]",0
景点 安排 紧凑 紧张 景点 时间 随性 闲逛 深刻 感受 悠闲 生活 不错,"[(0, 0.030827707), (1, 0.027387176), (2, 0.9417851)]",2
英国 之行 舒心 领队 成婵 亲和力 负责 女儿 喜欢 这位 领队 姐姐 导游 老王 渊博,"[(0, 0.024294373), (1, 0.24019605), (2, 0.7355096)]",2
完美 英国 王导 一位 可爱 北京 老头 讲解 听相声 期待 英国 空气 饮食 习惯,"[(0, 0.024737334), (1, 0.02519574), (2, 0.9500669)]",2
行程 安排 团餐 不错 英国 建筑 风景 建议 地陪 导游 讲解 历史 文化 更好 有天 下午 比斯特 购物 牛津 安排,"[(0, 0.019885883), (1, 0.017218262), (2, 0.9628958)]",2
时节 天气 下雨 购物 结束 全程 轻松 安排 中餐 口味 不错 莎翁 故居 鸡肋,"[(0, 0.48833352), (1, 0.02451696), (2, 0.4871495)]",0
携程 团游 英国 失望 王导 专业 李队 负责 留下 很好 印象 期待 出行,"[(0, 0.7022376), (1, 0.029751403), (2, 0.268011)]",0
行程 安排 入住 酒店 特色 领队 导游 刘先生 贴心 周到 团餐 无所谓 开心 旅行,"[(0, 0.9423888), (1, 0.02987263), (2, 0.027738575)]",0
领队 李炜 导游 王旭 服务 周到 贴心 行程 增添 保障,"[(0, 0.70713687), (1, 0.25651526), (2, 0.03634786)]",0
领队 陈鹏 导游 刘寒 业务水平 特别 刘先生 景点 讲解 风趣 幽默 车上 老年人 更是 关心 备至 不厌其烦 充当 翻译 尽心 尽责,"[(0, 0.018117476), (1, 0.17574842), (2, 0.80613405)]",2
导游 刘晗 幽默 风趣 知识 渊博 领队 温柔 可爱 体贴 细心 值得 旅行,"[(0, 0.027482837), (1, 0.94403297), (2, 0.028484173)]",1
整体 安排 酒店 特色 庄园 酒店 伦敦 自由 活动 时间 充裕,"[(0, 0.03626584), (1, 0.0289437), (2, 0.9347905)]",2
十天 英国 感觉 不错 领队 小姐 不错 地陪 王雷 详细 谢谢 二位 关心 出行 携程,"[(0, 0.026165435), (1, 0.027254954), (2, 0.9465796)]",2
参加 携程 感觉 旅游 线路 设计 紧凑 领队 导游 经验 细心 周到 认真负责 团队 管理 井井有条,"[(0, 0.02592609), (1, 0.02573776), (2, 0.9483362)]",2
行程 安排 经典 领队 导游 操作 规范 导游 讲解 详细 二天 自由 丰俭 自选 需求 客人 需求,"[(0, 0.56472546), (1, 0.021550372), (2, 0.41372415)]",0
游程 轻松 时间 坐下 喝咖啡 风景 领队 导游 导游 讲解 专业 留下 深刻印象,"[(0, 0.030232389), (1, 0.028056247), (2, 0.94171137)]",2
英国 很漂亮 假期 出国 旅游 国外 导游 不错 热心 周到,"[(0, 0.9169705), (1, 0.04281495), (2, 0.04021451)]",0
领队 徐晓洁 小姐 表现 专业 优秀 体贴 女生 勇敢 照顾 团员,"[(0, 0.030987933), (1, 0.31418568), (2, 0.6548264)]",2
整体 不错 成熟 线路 领队 成婵 导游 贾导 热情 细致,"[(0, 0.03930204), (1, 0.03389223), (2, 0.92680573)]",2
旅行 女儿 满意 携程 骆导 服务态度 亲和力 满意,"[(0, 0.90821034), (1, 0.043823108), (2, 0.047966514)]",0
整体 行程 安排 喜欢 携程 行程 自由 安排 时间 领队 王导 不错,"[(0, 0.03394057), (1, 0.030001875), (2, 0.93605757)]",2
行程 时间 西敏寺 遗憾 王旭 导游 尽责,"[(0, 0.04879034), (1, 0.04828156), (2, 0.9029281)]",2
随行 蛮好 住宿 伦敦 几天 住宿 特别,"[(0, 0.047559403), (1, 0.044500116), (2, 0.9079405)]",2
航空公司 维珍 不错 服务 特别 伦敦 回来 现场 工作人员 热情 飞机 硬件 软件 回来 座位 安排 厕所 门口 团队 座位 后方 国人 歧视,"[(0, 0.017198855), (1, 0.015289143), (2, 0.967512)]",2
导游 王旭 专业 随和 热情 服务态度 工作 负责 满意,"[(0, 0.039931532), (1, 0.041847944), (2, 0.9182205)]",2
不错 感觉 下次 印象 深刻 英国 炸鱼 炸薯条 成就 日不落 帝国,"[(0, 0.3994966), (1, 0.56500995), (2, 0.035493467)]",1
领队 郑岚 导游 王旭 专业 耐心 感谢 一路 照顾 关心 谢谢,"[(0, 0.03108245), (1, 0.8050116), (2, 0.163906)]",1
不错 车上 时间 领队 导游 酒店 蛮好 实在 双床,"[(0, 0.918601), (1, 0.035863854), (2, 0.045535166)]",0
路程 游览 时间 偏少 酒店设施 陈旧 领队 东北 导游 业务 能力 无关痛痒 洋洋洒洒 停歇 涉及 景点 人文 文化 精髓 极少 惜字如金 服务态度 不温不火 体验 经历 境外 行程 导游 逊色 不及 台湾籍 导游 敬业,"[(0, 0.97696584), (1, 0.01134427), (2, 0.011689807)]",0
团队 不错 领队 地导 负责 情商 不错 看得出 真心 着想 周到 需求 酒店 不错 中式 团餐 原先 餐会 难吃 出乎意料 尚可 推荐 亲朋好友 希望 携程 多出 团队 自由 活动 时间,"[(0, 0.9725012), (1, 0.0131379105), (2, 0.014360867)]",0
总体 感觉 不错 伦敦 自由 剑桥 牛津 苏格兰 满意 地方 第一天 到达 伦敦 温莎 城堡 晚饭 城堡 对面 安排 第二天 上午 温莎 城堡 伦敦 自由 特地 逃婚 小镇 没什么 曼彻斯特 无趣 不用浪费 时间 住宿 酒店 一半 免费 入住 酒店 特别 不好,"[(2, 0.9823086)]",2
总体 感觉 不错 餐食 安排 特色 完美,"[(0, 0.9002782), (1, 0.045707073), (2, 0.054014675)]",0
领队 认真负责 刘导 热情 讲解 仔细 分配 值得,"[(0, 0.04379528), (1, 0.04516669), (2, 0.911038)]",2
领队 导游 不错 王导 郭德纲 超级 搞笑 难吃 太贵 真心 泡面,"[(0, 0.034815434), (1, 0.03053838), (2, 0.9346462)]",2
游览 英国 精华 苏格兰 爱丁堡 值得 剑桥 牛津 古老 大学 两天 伦敦 自由 机会 好好 参观 大英博物馆,"[(0, 0.02058752), (1, 0.02067494), (2, 0.95873755)]",2
英国 深度 路程 景点 自由 活动 不多 英国 景色 美的,"[(0, 0.30657437), (1, 0.032893755), (2, 0.6605318)]",2
整体 比较满意 领队 导游 服务 辛苦 导游 刘晗 英国 历史 熟悉 收益 行程 游点 感觉 购物 时间 两个 半小时 两个 小时 一个半 小时 赶到 牛津 剩下 游览 牛津 时间 希望 有所改进 地方 当地人 英国 经济 发达 地区 英国 希望 带动 经济 设置 购物 项目 餐饮 参加 贵司 以往 团队 参加 旅游 公司 团队 中式 团餐 散客 安排 中式 团餐 人员 卫生 胃溃疡 幽门 螺旋杆菌 传染 疾病 国外 地方 中式 团餐 餐饮 方式 确实 改改 浪费 卫生 节俭 环保 自助餐 套餐 取消 中式 团餐 趋势,"[(2, 0.9904814)]",2
英国 历史悠久 文化底蕴 深度 同行 选择 携程 是因为 线路 设计 优化 地陪 刘强 少见 专业 能干 自费 活动 温莎 城堡 巨石阵 巴斯 古城 值得 自费 活动 参加 四人 组合 想去 景点 工厂 购物 没意思 舒适 尚好 伦敦 赠送 摄影师 随团 拍照 体贴 游客,"[(2, 0.98121303)]",2
莎士比亚 故居 没意思 希望 上午 下午 安排 足够 时间 牛津 湖区 坐船 等于 白去 哈罗德 百货 惊悚 一路 中餐 两次 西式 实在 没劲 携程 服务 总体 不错 温莎堡 巨石阵 不虚此行,"[(0, 0.012625052), (1, 0.3403278), (2, 0.6470471)]",2
行程 车程 顿饭 急急忙忙 全程 车里 厕所 异味 餐饮 安排 住宿 三星 标准 领队 小姐 活泼 热情 不错 地陪 不敢恭维 每次 第一个 下车 不管不顾 前头 一排 追上 不到 讲解 不到 旅游 购物 经验 介绍 山寨 饼干 介绍 起劲 工厂 英国 饼干 茶叶 众多 品牌 机场 退税 商场 不用 排队 陪都 尽说,"[(2, 0.9855023)]",2
行程 安排 不错 酒店 团餐 味道 不错 大部分 酒店 免费 特别 喜欢 自由 唯一 美中不足 酒店 一家 风景 很美 电梯 行李箱 扛下 还好 第二天 领队 楼梯口 帮忙 行李 地铁口 房间 上网 电视机 遥控器 键盘 实在 中文 输入法,"[(0, 0.97943026), (2, 0.011126856)]",0
整体 安排 不错 东线 西线 两天 伦敦 自由 酒店 地铁 唯一 遗憾 临时 拼团 北京 大姐 招人 耽误 了去 购物 时间,"[(0, 0.016750379), (1, 0.016020903), (2, 0.9672287)]",2
英格兰 苏格兰 环岛游 行程 可爱 领队 很好 导游 剑桥 约克 爱丁堡 大英博物馆 巴斯 温莎堡 湖区 每一处 动人 酒店 特色 早餐 中餐 不错 遗憾 剑桥 安排 时间 太美,"[(0, 0.013529657), (1, 0.013394181), (2, 0.97307616)]",2
暑假 期间 团队 人数 超过 预想 希望 控制 以内 英国 中餐 不错 感觉 希望 接能 介绍 特色 餐饮 游客 美食 旅游 谢谢,"[(0, 0.017078415), (1, 0.016538866), (2, 0.9663827)]",2
预定 过程 比较满意 导游 讲解 专业 赶不上 导游 自由 指导 意见 牛津 安排 时间 省去 莎士比亚 故居,"[(0, 0.020553565), (1, 0.020586055), (2, 0.9588604)]",2
暑假 女儿 英伦 小孩子 剑桥大学 牛津大学 约克郡 哈利波 博物馆 时间 行程 很棒,"[(0, 0.0277458), (1, 0.03479937), (2, 0.9374548)]",2
感谢 携程 精心安排 大不列颠 留下 深刻 印象 上海 导游 英国 导游 尽职 尤为 感动 谢谢,"[(0, 0.024881655), (1, 0.68793327), (2, 0.2871851)]",1
安排 酒店 不错 交通 团餐 伦敦 行程 自由 活动 时间,"[(0, 0.036528375), (1, 0.0324054), (2, 0.9310662)]",2
爱丁堡 温莎 城堡 喜欢 湖区 失望 伦敦 酒店 冷水澡 酒店 房间 房间 没修 还算 不错 导游 讲解 详细,"[(0, 0.4031058), (1, 0.018872922), (2, 0.5780213)]",2
食品 单调 英国 完美 文明 社会 风光 超出 想象 美丽,"[(0, 0.9249352), (1, 0.03808211), (2, 0.03698268)]",0
英国 不错 遗憾 苏格兰 时间 太短 爱丁堡 曼彻斯特 实际上 第二天 离开 巴斯 小城 不错,"[(0, 0.026487151), (1, 0.023522332), (2, 0.9499906)]",2
几天 酒店 房间 国外 庄园 酒店 一楼 佣人 级别 潮湿 霉味 英国 地陪 讲解 景点 潦草 急急忙忙 像是 赶场子 专业,"[(0, 0.96180165), (1, 0.017160488), (2, 0.021037877)]",0
从头到尾 感受 全体人员 认真负责 态度 上海籍 游客 更是 认真负责 满意 希望 一如既往 更好 报名 参加 团队,"[(0, 0.95277905), (1, 0.023559593), (2, 0.023661334)]",0
团餐 贴心 充分考虑 春节 期间 情况 提供 特色美食 整体 搭配 自由 活动 时间 合适 自由 安排 体验 当地人 生活 行程 领队 尽职 景点 解说 到位 提供 自由 行时 交通 信息,"[(0, 0.013289788), (1, 0.013795716), (2, 0.97291446)]",2
英国 伦敦 团队 英国 深度 舒适 酒店 服务,"[(0, 0.05488367), (1, 0.041921243), (2, 0.903195)]",2
旅程 酒店 满意 房间 免费 升级 酒店设施 陈旧 伦敦 自由 行住 酒店 市区 出行 不便,"[(0, 0.27379546), (1, 0.023451844), (2, 0.70275265)]",2
导游 服务 到位 行程 安排 强制 购物 自行解决 餐食 不错 特别 自由 两天,"[(0, 0.54972595), (1, 0.027239725), (2, 0.42303434)]",0
景点 安排 不错 车程 景点 值得一看 可惜 行程 领队 导游 两天 自由 活动 时间,"[(0, 0.026282577), (1, 0.024157196), (2, 0.9495602)]",2
领队 导游 通情达理 导游 讲解 特别 以往 亚洲 导游 影子 行程 开心 坐车 路线 时间,"[(0, 0.94952404), (1, 0.025576944), (2, 0.02489903)]",0
行程 安排 团体 旅行 难免 领队 不错 尽职尽责,"[(0, 0.045738), (1, 0.90556264), (2, 0.048699405)]",1
两天 自由 伦敦,"[(0, 0.08856612), (1, 0.08589674), (2, 0.82553715)]",2
十多天 旅行 结束 快乐 十二个 小时 飞机 真的 难熬 点名 表扬 王国 导游 小美 全程 在线 好吃 大巴 科普 知识 三个 国家 中意 意大利 下次 感谢 小美 登机 办理 托运 信号 真的 携程 下次,"[(0, 0.10646586), (1, 0.8819532), (2, 0.011581022)]",1
行程 很棒 超出 预期 导游 王导 非常热心 亲和力 照顾 方方面面 一路 讲解 很棒 团餐 全家 好评 中国 酒店 提升 一档 接受 单价 一点 更好 酒店 完美 沉浸 法意 三个 国家 季节 路线 反复 期待 更好 更多 团队 路线,"[(0, 0.85676926), (1, 0.010617956), (2, 0.13261275)]",0
难忘 欧洲 旅行 行程 紧凑 风景 绝美 导游 朱林朱 幽默 风趣 专业 能力 一处 景点 专业 讲解 带队 游览 旅行 不可或缺 主心骨 没玩够,"[(0, 0.018174082), (1, 0.017237248), (2, 0.96458864)]",2
景点 风光 美丽 宜人 导游 朱林 行程 安排 灵活 景点 相关 知识 需求 照顾 需求 热心 解决,"[(0, 0.022965273), (1, 0.024635077), (2, 0.9523997)]",2
朱导 挺不错 行程 安排 很好 有点累 总体 好玩 三个 国家 景点 旅游 途中 天气 大部分 适合 出游 第二天 大雪 满意,"[(0, 0.9613978), (1, 0.018697038), (2, 0.019905137)]",0
一路上 领队 细心 照顾 风趣 幽默 愉快 度过 担心 暴乱 意大利 小偷 一路 信运 平安 顺利,"[(0, 0.10754094), (1, 0.8693323), (2, 0.023126736)]",1
行程 安排 经典 线路 卢浮宫 官导 讲解 令人 印象 深刻 专业 希望 行程 安排 参观 讲解 领队 玉树临风 专业 周到 耐心 细致 解决 旅途 一路 顺利,"[(0, 0.015280727), (1, 0.015918367), (2, 0.9688009)]",2
出行 导游 安排 很好 开心 导游 次去 欧洲 安排 法餐 热情 点菜 一位 团友 照顾 到位,"[(0, 0.7385141), (1, 0.23771237), (2, 0.023773454)]",0
满意 行程 体会 欧洲游 乐趣 特别感谢 领队 陈述 规划 路线 带领 游玩 冷水 地带 一大 热水 放在 身边 特别 细心 好评,"[(0, 0.9641931), (1, 0.018195), (2, 0.017611915)]",0
满意 欧洲 行程 安排 紧凑 八点 集合 晚上 酒店 特种兵 舒服 领队 领队 非常热心 负责 大巴车 讲解 欧洲 历史 文化 强烈建议 家里 小学 小朋友 团带 孩子 见世面 领队 整理 税单 办理 退税 机场 退税 排长龙 合理安排 团友 代排 提高效率 经验 最最 感动 设置 行李箱 密码 小心 忘记 设置 密码 领队 一个个 试出来 行李箱 密码 差点 感动 感受 无微不至 服务 建议 自营 周游世界,"[(2, 0.98790073)]",2
参加 携程 意法 瑞三國 总体 感党 体现 刘霖 导游 超级 服务 之上 三句话 评价 刘导 服务 热情周到 见多识广 幽默 景点 住宿 衔接 顺畅 国内 各省 城市 景点 去过 几个 国家 导游 刘霖 希望 携程 重视 刘霖 导游 进一步 导游 服务质量 提高 携程 竞争力 刘导 好评,"[(0, 0.98314965)]",0
开心 行程 安排 欧洲 风土人情 特别 领队 朱林 认真仔细 责任心 开心 下次 跟着 携程 地方,"[(0, 0.0255194), (1, 0.94853085), (2, 0.025949743)]",1
月初 一路 加急 办理 签证 认证 终于 赶上 月底 出行 特别感谢 敬业 干练 领队 刘导 事无巨细 有问必答 团里 最老 最小 需求 回应,"[(0, 0.017097982), (1, 0.017451234), (2, 0.9654508)]",2
领队 王国 认真负责 安排 细致 周到 冬季 行程 想象 未来 选择 深度 线路,"[(0, 0.032913204), (1, 0.424988), (2, 0.54209876)]",2
欧洲游 真是太 幸运 负责 刘导 耐心 讲解 负责 贴心 拍照 欧洲游 真的 朋友 同事 推荐 下次 旅游 刘霖 导游,"[(0, 0.96025366), (1, 0.020289926), (2, 0.019456444)]",0
谢谢 刘霖 导游 一路上 讲解 人文 历史 知识 五星 好评 希望 参加 携程 旅游 刘霖 导游,"[(0, 0.7434913), (1, 0.23326807), (2, 0.023240684)]",0
行程 紧凑 舒适度 景点 导游 专业 奔驰 大巴 特色 酒店 整体 不错 值得 推荐 领队 帅哥 一枚 耐心 超好 事无巨细 一遍 提醒 安抚 照顾 奇葩 性格 游客 中国 领队 成都 男人,"[(0, 0.4478884), (1, 0.012064725), (2, 0.5400469)]",2
回来 一周 惦记着 一路 风光 记忆 碎片 在此之前 去过 欧洲 热爱 潜水 东南亚 欧洲 印象 是从 电影 画面 网络 社交 媒体 建立 时期 阶段 梦想 执念 小学 课本 初次 威尼斯 水城 种子 前段时间 蜘蛛侠 电影 选址 威尼斯 一架 惊喜 期待 法国巴黎 铁塔 受宠 幻想 心想 卢浮宫 说不出 道不明 神秘色彩 蒙娜丽莎 微笑 卢浮 魅影 诸多 电影 大作 围绕 卢浮宫 神秘 博物馆 展开 喜欢 探秘 历史 憧憬 向往 瑞士 特别 特别 走走 生活 一阵儿 地方 情感 这段 旅程 沿途 波动 哈哈哈 一路 拍照 视频 想着 回去 剪成 来到 一种 心境 生日 出头 不到 心中 抱负 做不了 女强人 时间 收入 愉快 潜水 愉快 父母 走走看看 领略 大自然 千姿百态 异国 历史 文化底蕴 出发 理科生 点评 跑题,"[(0, 0.91534996), (2, 0.0812268)]",0
携程 自营 全家 享受 开心 完美 旅程 感谢 领队 小熊 熊怡竹 一路 安排 讲解 不愧 欧洲 经验丰富 领队 幽默 风趣 活力 四射 知识 渊博 领队 小熊 一站 细心 交代 注意事项 情况 解决 应对 一路 瑞士 最美 行程 瑞士 设计 挺不错 走马观花,"[(1, 0.9804942)]",1
不错 旅行 体验 美景 建筑 艺术 文化 历史 美食 购物 想要 欧洲 旅行 获取 体验 行程 团里 总共 五组 家庭 相处 和谐 愉快 行程 充满 温馨 欢乐 导游 芦峰 芦导 过程 专业 行程 安排 欧洲 文化 艺术 历史 每段 行程 讲解 旅行 变得 深度 意义,"[(0, 0.30919605), (2, 0.68220735)]",2
旅行 感谢 领队 刘霖 真的 团队 行程 安排 井井有条 事情 亲力亲为 无微不至 路上 无聊 讲解 历史 典故 游完 意大利 感觉 刘导 欧洲 世界史 一遍 详细 解读 多年 职业生涯 奇闻 异事 餐馆 好吃 哪家 便宜 地方 习俗 包括 国外 大大小小 事情 细节 开开心心 无忧无虑 享受 过程 行李 行程 一段 行李 坐火车 刘导 大大小小 行李箱 安顿 满身是汗 开玩笑 改行 体力 工作 早上 吃饭 早早 酒店 大厅 指引 餐厅 晚上 酒店 第一个 酒店 前台 最快 速度 安排 住宿 行程 景点 努力 最久 时间 行程 提及 额外 景点 刘导 保护 安安全全 平平安安 开开心心 度过 旅行 时光 专业 品质 和搏学 真的 词语 形容 一位 优秀 领队 感谢 可爱 刘导,"[(0, 0.99263155)]",0
